Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
25	-6.6453886	2.2145205	-2.4725802	-10.715197	100.0	74.03846	-7.3724823	1.1424305	-4.132566	-10.685289	52000	1.1920929e-09	6.170255	-0.002222943	-2.0957947	1.0779167	0.0151558835	0.2295	4.0	184.01630878448486
26	-7.5333247	2.8169756	-3.845068	-15.83347	96.29629629629629	76.34615	-6.402142	0.6687878	-4.55199	-9.288639	54000	-1.642108e-08	7.345828	-0.015988424	-0.9491854	1.0343701	0.008879103	0.0925	79.0	188.04614353179932
27	-6.406189	3.9654229	-2.9672263	-19.857946	100.0	77.12	-6.96181	0.8482059	-5.0171413	-14.165302	56000	-1.3351441e-08	14.759371	-0.016366484	-2.2039213	1.0541196	0.015505759	0.227	22.0	191.8100368976593
28	-6.7894626	2.5530329	-2.6378288	-11.230125	100.0	72.81481	-6.0222626	1.1526254	-3.453785	-9.684032	58000	-1.4781952e-08	4.847311	-0.010496654	-1.4963105	1.0190941	0.017168459	0.1195	7.0	195.829421043396
29	-5.8636956	2.027605	-2.987807	-12.149954	100.0	76.0	-6.1703157	1.4890999	-2.6410754	-9.937775	60000	-1.990795e-08	6.433492	-0.012727226	-3.3945065	1.0406194	0.0071240435	0.0615	79.0	199.84809684753418
30	-6.273045	2.292828	-2.8192024	-11.983321	100.0	73.14815	-5.5360293	0.69168025	-3.8064725	-11.435553	62000	1.2159347e-08	4.4166756	-0.020616438	-0.37053013	1.053775	0.010349699	0.1135	79.0	203.8791229724884
31	-5.8963475	1.8673825	-2.9720602	-11.410548	100.0	73.77778	-5.7867794	0.7322202	-3.503883	-8.585473	64000	1.4305114e-08	3.1087718	-0.016853016	-0.47536492	1.0270039	0.0059618186	0.096	79.0	208.10753273963928
32	-5.066022	1.6406317	-2.8081052	-9.246974	100.0	74.57692	-5.3825717	0.6853894	-3.4518163	-8.017025	66000	4.2915346e-08	2.8720033	-0.007875839	-0.6640105	0.99069196	0.016517399	0.1505	6.0	211.83929014205933
33	-5.1422377	1.8193182	-2.8307722	-9.967544	100.0	74.92308	-4.6649904	0.56746167	-3.33876	-7.478364	68000	-5.841255e-09	2.90338	-0.007589562	-0.60555506	0.9503989	0.015179479	0.0845	10.0	215.50300765037537
34	-4.6167665	1.43303	-2.4182153	-7.2852526	100.0	74.96154	-4.766545	0.68110526	-3.120697	-7.6903276	70000	1.9073487e-09	2.2565792	-0.017742839	-0.43539298	0.95753276	0.008074985	0.1085	79.0	219.39262175559998
35	-4.716422	1.4074286	-2.7074637	-8.493518	100.0	75.80769	-4.189502	0.62293607	-2.4640017	-6.618176	72000	-1.9073487e-09	1.8471104	-0.016169421	-0.48546815	0.92953163	0.011257123	0.0975	79.0	223.45873832702637
36	-4.1869335	1.5884781	-1.6747631	-7.531705	100.0	75.73077	-4.2196617	0.66933894	-2.6022055	-7.0324807	74000	-2.8729438e-08	2.4244747	-0.01927141	-0.3774941	0.9171255	0.011037923	0.144	79.0	229.24276638031006
37	-4.0675845	1.311662	-1.875265	-6.7025566	100.0	71.14815	-3.7568455	0.59283745	-2.0568254	-5.9602184	76000	1.3589859e-08	1.4603472	-0.006933424	-0.12186074	0.9210333	0.022460323	0.187	4.0	233.08001041412354
38	-4.548386	1.4586626	-2.5064564	-8.420523	100.0	73.0	-3.7510097	0.5121072	-2.1995106	-5.873224	78000	-2.9802323e-09	2.0266824	-0.016949147	-0.4746499	0.9229146	0.008534467	0.1005	79.0	237.79825925827026
39	-3.4107993	1.4340049	-1.5670348	-7.189953	100.0	74.0	-3.9363706	0.63236576	-2.2302	-6.1494684	80000	-5.1498414e-08	2.5423594	-0.015915863	-0.92205584	0.92431825	0.008343749	0.058	79.0	243.76530361175537
40	-3.316919	1.2032921	-2.0195503	-7.0110846	100.0	74.57692	-3.0315797	0.49817443	-1.6109612	-5.271324	82000	-2.026558e-08	1.1441114	-0.010066011	-0.107001424	0.9024484	0.0155545855	0.1265	21.0	247.6828329563141
41	-3.4476042	1.1797028	-1.6130227	-6.049595	100.0	74.53846	-2.8673887	0.45118022	-1.5952146	-5.255989	84000	2.3841857e-09	1.3871483	-0.007396853	-0.25237918	0.9056936	0.015906952	0.1755	4.0	251.58807134628296
42	-2.9197698	0.62915576	-1.7918186	-3.9626474	100.0	74.23077	-2.9490657	0.5681746	-1.417469	-4.9500294	86000	1.9311905e-08	0.78120697	-0.011963301	-0.4353253	0.89475185	0.00591501	0.0695	79.0	255.5477957725525
43	-2.9491668	0.74068034	-1.560965	-4.3887644	100.0	74.42308	-2.5242095	0.4143613	-1.3754709	-4.418541	88000	5.4836273e-09	0.48529142	-0.017620673	-0.026765168	0.8930763	0.0076480187	0.131	79.0	259.403324842453
44	-2.8105676	0.94028294	-1.0058756	-4.6935754	100.0	72.40741	-2.4887066	0.3681265	-1.2858534	-3.7352543	90000	6.2584875e-09	0.88911766	-0.016666666	-0.34036732	0.859831	0.008117899	0.1155	79.0	263.9240322113037
45	-2.4729407	0.78200966	-1.2865671	-4.4559174	100.0	68.86207	-2.446277	0.518616	-1.0067298	-3.8034902	92000	1.6689301e-09	0.8138986	-0.01281387	-0.30042106	0.81162935	0.009525427	0.076	79.0	268.1892800331116
46	-2.4165664	0.70684236	-1.5510164	-5.0261436	100.0	70.28571	-2.027229	0.3467273	-0.99956924	-3.0606923	94000	-1.5974045e-08	0.53201973	-0.01551881	-0.10118204	0.82816744	0.009535331	0.0765	79.0	272.39161348342896
47	-2.2010753	0.6687664	-1.2994181	-3.944281	100.0	70.75	-2.0388622	0.32580012	-1.155252	-2.8434067	96000	1.1444092e-08	0.50152177	-0.015737534	-0.06948057	0.8242071	0.008723272	0.0895	79.0	276.5422873497009
48	-2.6494813	0.8982696	-0.96506196	-4.3968997	100.0	71.96296	-1.9080093	0.3151119	-1.1476088	-3.1457305	98000	-7.867813e-09	0.8125182	-0.008368759	-0.19628102	0.8157923	0.015830753	0.1175	16.0	280.46936655044556
49	-2.1516132	0.55156004	-0.95569664	-3.4539278	100.0	69.71429	-2.2181387	0.32556853	-1.2606792	-3.3604844	100000	5.364418e-08	0.4408601	-0.0016336896	-0.1808275	0.77532226	0.018007997	0.229	3.0	284.814147233963
