Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-30.753445	11.238021	-15.605501	-54.548447	100.0	186.3	0.63910246	0.5169132	3.2193484	0.08512096	2000	0.00014986515	1246.387	-0.022373857	-991.66876	1.3389727	0.015164218	0.1115	31.0	35.5794153213501
1	-27.095043	8.946965	-12.878764	-46.835247	100.0	165.36363	-28.961552	18.464987	-9.894283	-81.745605	4000	0.0024133835	397.47113	-0.019308994	-152.28123	1.305415	0.00980097	0.177	79.0	67.43758416175842
2	-20.475582	8.609935	-7.7318397	-37.585	100.0	175.27272	-18.510223	6.8343325	-2.5239282	-37.37288	6000	0.0132170655	95.05379	-0.016306212	-46.134132	1.3412809	0.016079117	0.043	8.0	107.32380056381226
3	-20.978577	10.583162	-5.489598	-41.906647	100.0	131.28572	-16.053473	2.9931471	-7.9172397	-25.72125	8000	-0.00029265977	127.23939	-0.009166549	-29.746788	1.3186736	0.015564664	0.072	6.0	135.94117188453674
4	-18.96434	8.736137	-2.1929846	-29.980501	100.0	148.75	-23.581987	5.09738	-13.588302	-38.993374	10000	0.009974411	66.15955	-0.008731135	-26.657497	1.3027514	0.015212338	0.0395	7.0	176.78846907615662
5	-18.075298	7.9702854	-1.4861573	-33.775646	100.0	127.333336	-17.68924	3.4734564	-8.480614	-26.578344	12000	-9.213674e-05	63.647205	-0.015057433	-15.975567	1.3122461	0.015098615	0.191	41.0	236.039621591568
6	-15.338046	7.3153152	4.07681	-26.92492	95.0	105.1579	-14.867598	3.300157	-4.167715	-21.75526	14000	-0.0018010146	52.788857	-0.009740919	-8.643944	1.2980473	0.015379387	0.0485	14.0	273.24494433403015
7	-16.462635	8.701742	4.1791763	-27.706343	94.73684210526315	106.833336	-15.101803	1.7088974	-8.50332	-19.75482	16000	1.07288365e-08	69.01024	-0.014180438	-18.702324	1.3146946	0.006191744	0.1245	79.0	310.1711175441742
8	-19.179	5.7248654	-5.6611524	-26.107603	100.0	114.0	-15.636456	3.216117	-0.2696373	-22.137838	18000	-0.0042938027	36.92811	-0.008751446	-16.548199	1.2916609	0.015675884	0.0515	13.0	338.33141350746155
9	-16.977722	9.559139	0.28388932	-28.363762	100.0	110.166664	-18.939705	2.9375403	-10.1543255	-28.65491	20000	1.0251999e-08	88.44695	-0.018610505	-30.967701	1.2959414	0.013953843	0.15	79.0	375.01610827445984
10	-16.643755	5.657462	-8.24248	-26.268494	100.0	96.7	-14.947618	2.859757	-8.445319	-24.421297	22000	-0.0009958403	49.10774	-0.018607173	-17.62284	1.2673765	0.015071144	0.1285	59.0	410.4842391014099
11	-17.16553	6.590357	-8.691364	-33.83038	100.0	85.04348	-16.528543	2.5007422	-8.067452	-22.047777	24000	3.695488e-09	38.33314	-0.019856092	-2.319088	1.2720746	0.009893843	0.1305	79.0	443.94544529914856
12	-15.996204	6.9686766	-7.1376634	-35.483555	100.0	82.0	-15.428191	2.9160216	-8.6505995	-24.91236	26000	-7.2717667e-09	42.019306	-0.021078167	-4.9382133	1.2644416	0.010400439	0.143	79.0	477.19114995002747
13	-12.50741	5.0969253	-6.699712	-27.376854	96.15384615384616	79.16	-15.838618	2.318208	-10.142119	-22.089445	28000	-1.990795e-08	46.348366	-0.021779878	-18.412308	1.237279	0.013001525	0.2135	79.0	510.48782873153687
14	-14.936587	4.654227	-5.7407174	-24.442411	100.0	77.04	-11.986647	0.943993	-9.324428	-14.481723	30000	2.7894973e-08	26.349089	-0.020319054	-7.130394	1.2031976	0.010697947	0.129	79.0	543.7190346717834
15	-13.050198	5.8838377	-5.9773436	-30.450003	100.0	75.11539	-14.394863	1.120905	-10.744361	-18.303787	32000	3.7074088e-08	34.21326	-0.02072094	-4.9636536	1.1923492	0.010698046	0.1155	79.0	576.882755279541
16	-10.224743	4.0175796	-5.015651	-21.115152	100.0	73.03704	-12.430589	1.1080564	-9.604585	-16.480448	34000	-5.7458877e-08	21.436625	-0.022888724	-7.4360876	1.1723521	0.010425766	0.1385	79.0	610.0088794231415
17	-11.690972	3.1785846	-6.533484	-19.268042	100.0	72.51852	-9.576617	0.8749938	-7.0377116	-12.32128	36000	1.8119811e-08	13.657258	-0.020406054	-4.63418	1.1566333	0.011299185	0.1995	79.0	644.0363554954529
18	-10.853921	3.0128102	-5.0968575	-16.214981	96.55172413793103	71.39286	-10.943077	0.8851999	-8.691202	-13.3970375	38000	-1.525879e-08	8.77284	-0.012240105	-1.1747503	1.107853	0.018923564	0.195	6.0	678.1811814308167
19	-9.6839	2.8785207	-4.7133427	-14.147125	96.55172413793103	71.07143	-9.923748	0.9398827	-8.051185	-13.342201	40000	-5.1259996e-09	8.536581	-0.014237068	-1.6475654	1.091526	0.0071817073	0.0965	79.0	711.6872823238373
20	-9.433553	3.8724935	-5.123482	-23.841183	100.0	70.46429	-9.394693	1.014547	-7.2606544	-13.080096	42000	-1.4781952e-08	15.661114	-0.01118135	-2.4328318	1.0962254	0.015934722	0.274	6.0	746.9037177562714
21	-8.509751	2.4347448	-4.6904263	-14.724593	100.0	71.62963	-8.87453	0.7558143	-6.751878	-11.702287	44000	2.6226044e-09	6.999561	-0.013373752	-1.8470955	1.0818651	0.00048016143	0.076	79.0	781.1889426708221
22	-7.172689	2.561395	-3.467283	-13.543786	100.0	71.51852	-8.064445	0.68253547	-6.1329374	-10.032604	46000	3.039837e-08	8.111588	-0.018139549	-1.9627504	1.0199337	0.0071476805	0.1505	79.0	816.9422402381897
23	-6.5544972	2.0650036	-3.8140028	-12.809302	100.0	72.296295	-6.5668173	0.5181708	-5.428539	-8.500729	48000	1.9073487e-09	4.436281	-0.0063576195	-0.4496684	1.0062603	0.015629573	0.0845	8.0	853.1932098865509
24	-7.237685	1.9814613	-4.610544	-11.78652	100.0	70.25	-6.2585764	0.5036661	-4.794271	-8.063149	50000	-1.37090685e-08	4.2617283	-0.006268494	-0.814492	0.9873042	0.015312115	0.2505	9.0	890.8552770614624
25	-8.02434	2.8441706	-4.3931365	-14.137476	100.0	68.37931	-6.752678	0.56997025	-5.1418333	-8.786136	52000	9.6559525e-09	8.924021	-0.015275264	-1.7078238	0.9388215	0.0061337156	0.0835	79.0	927.7993607521057
26	-7.354469	3.025713	-3.3097928	-18.732687	96.55172413793103	70.92857	-7.618959	0.43697065	-6.0221977	-8.927259	54000	-2.8133393e-08	8.514865	-0.004342814	-0.7676902	0.92963964	0.016285231	0.2095	7.0	965.9141170978546
27	-7.558197	2.9425118	-3.169352	-16.676916	100.0	69.07143	-6.93095	0.42996967	-5.6909246	-8.586199	56000	1.6450882e-08	8.330276	-0.006874725	-2.499467	0.8980332	0.016929751	0.3065	9.0	1004.8574550151825
28	-6.6081624	2.2359173	-3.0671844	-13.419027	100.0	69.53571	-6.959847	0.95760095	-5.236107	-9.804181	58000	-3.2544136e-08	5.5480127	-0.015909227	-1.3684578	0.8602138	0.008396914	0.099	79.0	1044.3708243370056
29	-6.654779	2.136783	-2.7246828	-12.516392	100.0	67.93104	-6.220172	0.76751816	-4.125962	-8.419021	60000	-2.3841858e-08	4.963237	-0.0134390555	-0.8818741	0.87321156	0.009065808	0.101	79.0	1084.0762162208557
30	-5.5258226	1.8260801	-2.5476768	-10.309293	100.0	68.27586	-6.2736707	0.42000353	-5.176087	-7.799046	62000	-1.7285346e-08	4.3047028	-0.015258321	-1.2765493	0.8639094	0.009842536	0.1195	79.0	1123.567183971405
31	-6.2519317	2.0815933	-3.3169668	-11.940701	100.0	70.96429	-5.22671	0.41409427	-3.9848235	-7.0557995	64000	3.9339065e-09	4.529416	-0.019590022	-0.8759692	0.8653037	0.01347039	0.132	79.0	1163.057175397873
32	-5.6157956	1.8239852	-2.5426393	-9.241121	100.0	68.96429	-5.6565585	0.51720417	-4.496113	-7.482314	66000	-1.192093e-10	3.0769463	-0.014296997	-0.27192998	0.8229418	0.008896859	0.113	79.0	1202.7589001655579
