Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
26	9.634735	1.1799729	12.21396	7.194248	0.0	72.333336	9.430697	0.8505059	11.010439	2.7545712	54000	-2.2411346e-08	1.9213761	-0.01583388	-0.5872667	0.9009952	0.00796908	0.083	79.0	206.08849000930786
27	9.613813	1.3654929	12.206188	7.1686115	0.0	73.81481	9.847883	0.803519	11.138861	4.6292424	56000	-1.0371208e-08	1.8934734	-0.017061016	-0.26204062	0.9203532	0.0080890525	0.1	79.0	209.7978537082672
28	10.272672	1.2092053	12.6795	7.1844516	3.8461538461538463	78.64	9.747761	1.1014317	11.277745	3.5741086	58000	-2.1457671e-09	3.0577865	-0.024730261	-1.52961	0.94743353	0.013963858	0.1235	79.0	213.28628277778625
29	10.454153	1.1876488	12.870429	8.403957	3.7037037037037033	75.76923	10.814835	0.6984019	12.147243	8.509489	60000	6.6757204e-09	1.632762	-0.018353662	-0.52137995	0.91715044	0.007485685	0.142	79.0	216.845552444458
30	10.885509	0.85219616	12.788456	9.15588	0.0	81.166664	11.07922	0.57119614	12.222702	9.029371	62000	-6.9141386e-09	0.758369	-0.013884416	-0.21899176	0.96188384	0.008668894	0.099	79.0	220.30086421966553
31	10.608262	1.096669	12.641255	9.031198	3.8461538461538463	79.56	10.9644785	0.9714257	12.74384	7.108949	64000	5.9604643e-10	0.99111205	-0.014760312	-0.18685204	0.92725515	0.0058520543	0.086	79.0	223.87679076194763
32	10.729559	0.91803765	12.248181	8.608019	0.0	83.26087	11.363492	0.9306923	13.625812	8.13153	66000	-1.001358e-08	0.8709629	-0.021955637	-0.33947426	0.9419905	0.010678912	0.1365	79.0	227.2312204837799
33	11.636306	0.6443841	12.5245495	9.38313	0.0	98.1	11.344617	0.5398551	12.479432	9.282283	68000	4.7683715e-09	0.83267844	-0.014054396	-0.5939348	1.015856	0.013416927	0.106	79.0	230.29805946350098
34	10.894406	1.1317837	13.01293	8.85983	0.0	83.25	11.8045	0.7193498	13.67452	9.429139	70000	1.4305115e-09	0.95432895	-0.017988086	-0.33267522	0.9347147	0.011022677	0.113	79.0	233.6240472793579
35	11.548775	0.7760867	13.388586	10.144366	0.0	92.90476	11.7533245	0.6937678	13.4410305	8.890047	72000	-3.4809112e-08	0.7135619	-0.009644222	-0.17261803	0.97087073	0.015498846	0.1315	6.0	236.54802441596985
36	11.941701	0.7820739	13.129738	10.194478	4.761904761904762	99.65	11.870355	0.56036955	13.263332	9.56127	74000	-9.059906e-09	0.824561	-0.0035039466	-0.46351126	0.9952585	0.018278742	0.1445	7.0	239.38842940330505
37	11.895017	0.66430336	13.042949	10.241547	0.0	104.42105	12.656319	0.8092905	14.507834	10.339994	76000	-1.0490417e-08	0.5047377	-0.014788197	-0.19266802	0.98064077	0.015405638	0.164	21.0	242.14980602264404
38	11.876342	0.90944624	13.223825	9.636983	5.263157894736842	109.77778	12.463871	0.5783666	13.660416	10.174631	78000	4.768372e-10	0.56682146	-0.014286942	-0.06342286	1.0047663	0.0059743878	0.0915	79.0	244.97664046287537
39	11.818976	0.8356913	12.9234	9.886539	0.0	110.833336	12.435905	0.7870942	14.619275	10.374712	80000	-1.4066696e-08	0.40163374	-0.016289623	-0.05457905	0.9570918	0.0094881	0.1055	79.0	247.78413915634155
40	11.883465	0.6731258	12.940446	10.265812	6.25	132.13333	12.749877	0.49414042	14.014309	11.385939	82000	-7.2717667e-09	0.66673183	-0.017275248	-0.23543236	0.99048245	0.01050395	0.117	79.0	250.3228316307068
41	11.692868	1.1178963	12.936291	9.708505	15.384615384615385	155.58333	12.550493	0.6933038	14.88398	9.678533	84000	1.8835069e-08	1.3448714	-0.02340729	-0.645909	0.95192575	0.01513966	0.112	46.0	252.51749897003174
42	10.896238	1.6314616	12.640776	7.9481635	18.181818181818183	198.6	12.453323	1.0042988	16.759892	9.932389	86000	9.536744e-10	4.822576	-0.011931715	-2.9377265	0.94930977	0.015465028	0.203	21.0	254.43801879882812
43	12.0252075	0.82663655	12.901405	9.676442	6.666666666666667	140.71428	11.333774	0.56495917	12.775395	9.857833	88000	8.8214875e-09	2.0883284	-0.005612018	-1.4741933	0.96325684	0.0165653	0.16	6.0	256.729261636734
44	11.734608	0.7045623	13.008866	10.317724	5.263157894736842	110.388885	12.460087	0.659153	13.84361	10.587836	90000	-2.7418137e-09	0.4310498	-0.016301181	-0.10722509	0.9832069	0.010135071	0.0935	79.0	259.6819360256195
45	12.100812	0.61681855	12.985158	10.838281	0.0	102.89474	12.279538	0.4723777	13.440984	10.69657	92000	4.529953e-08	0.35142034	-0.018904109	-0.13089694	0.93660635	0.005765765	0.118	79.0	262.6934893131256
46	12.192221	0.4797418	13.185627	11.519019	0.0	108.333336	12.660247	0.55065596	13.868466	11.110996	94000	1.0371208e-08	0.24112238	-0.01284884	-0.031321645	0.9808545	0.0031647799	0.0635	79.0	265.59509110450745
47	12.509494	0.3942483	13.371946	11.867634	0.0	111.94118	12.664204	0.4159804	13.675367	11.243944	96000	2.7656554e-08	0.3062667	-0.008802601	-0.16259395	0.978395	0.015608993	0.132	13.0	268.1254253387451
48	12.164311	0.78457135	13.071249	10.118575	0.0	100.789474	12.968612	0.3857786	14.0099125	11.810708	98000	-1.3351441e-08	0.6364537	-0.009268992	-0.21710214	0.9343114	0.016906422	0.138	13.0	270.85318207740784
49	12.300795	0.4869138	13.016935	11.308095	0.0	103.789474	12.702997	0.46903956	13.739409	10.923289	100000	-8.5830685e-09	0.33348018	-0.017385775	-0.08078909	0.91369134	0.01022085	0.1125	79.0	273.73112630844116
