Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
25	7.699637	2.0224192	12.352661	4.6494994	5.0	65.8	7.3066015	0.8742903	9.455928	3.9161463	52000	1.9073487e-09	4.6347494	-0.0056439852	-1.3473408	0.84904665	0.015787615	0.21	10.0	112.23265480995178
26	8.861417	1.5779973	11.409459	4.8567033	4.166666666666666	75.391304	8.061525	1.1665318	10.429723	4.5350018	54000	1.8119811e-08	4.0162554	-0.019013328	-1.4024849	0.9551959	0.0015345897	0.1115	79.0	115.58923482894897
27	9.319664	1.5671045	12.1449795	4.935068	7.4074074074074066	75.46154	9.1166	0.8441658	11.526564	2.0386858	56000	-7.808208e-09	2.8119128	-0.01234079	-0.4721279	0.9179852	0.00954005	0.059	79.0	119.12979531288147
28	8.625409	1.8633647	11.274388	5.0108733	0.0	103.47369	9.713019	1.2867684	14.2097435	5.46653	58000	-9.3579295e-09	4.4287577	-0.02205622	-1.5770056	0.972142	0.0099164415	0.1065	79.0	122.08190155029297
29	9.991309	1.887279	13.33454	4.674564	0.0	82.208336	8.98271	0.858286	11.062073	6.2362337	60000	7.033348e-09	5.8817334	-0.017310252	-3.1385934	0.90908265	0.009075973	0.116	79.0	125.4551796913147
30	9.897142	1.1962484	11.821005	7.795651	0.0	75.69231	10.225231	1.2279137	12.821111	6.357201	62000	-1.5497208e-09	1.5023091	-0.008608715	-0.48780406	0.88360894	0.015262619	0.116	6.0	128.9083776473999
31	10.857523	1.0715128	12.969969	9.051668	0.0	99.42105	10.83109	1.0084431	13.636803	7.765162	64000	2.026558e-09	1.611095	-0.018858213	-0.72029763	0.9908686	0.0122371465	0.1575	79.0	131.85546898841858
32	10.932604	1.3614129	12.471229	7.3352575	0.0	118.13333	11.327589	0.57110137	12.598922	9.072041	66000	-8.8214875e-09	2.358269	-0.019290885	-0.53072333	1.0313244	0.009457195	0.12	79.0	134.4652111530304
33	10.609483	2.3113859	12.478417	4.3055987	0.0	190.7	10.711279	0.66361773	12.947728	8.230557	68000	-6.198883e-09	6.142471	-0.0057151522	-1.397965	1.0683889	0.015987659	0.2075	5.0	136.45842218399048
34	10.710647	1.3452538	12.538067	6.187466	0.0	84.608696	11.291498	0.8162875	13.0364485	8.745192	70000	-5.4836273e-09	2.5583081	-0.003436456	-1.2906591	0.8786759	0.015114241	0.192	5.0	140.0838325023651
