Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	-6.5760922	3.5220244	-2.8210893	-16.977411	100.0	69.35714	-7.0142345	0.55758387	-5.722734	-10.10954	74000	-3.0994416e-09	12.275399	-0.01879418	-1.8265877	0.9545658	0.015212389	0.155	40.0	1670.8965582847595
37	-6.2395883	3.2864904	-2.840725	-15.325867	100.0	72.18519	-6.5203624	0.9869353	-4.3681064	-9.631648	76000	9.775162e-09	11.411684	-0.013330459	-0.90493774	0.931638	0.005157665	0.052	79.0	1709.1868832111359
38	-6.092074	3.3179443	-2.4103284	-14.64649	100.0	73.74074	-5.7610207	0.57731515	-4.0548134	-8.170989	78000	-6.6757204e-09	10.68165	-0.017711187	-0.24853039	0.9479072	0.015110389	0.125	54.0	1747.3637504577637
39	-5.3677173	2.9537375	-1.6068811	-12.121874	100.0	73.03704	-5.738053	0.49913338	-4.421033	-8.0835905	80000	1.9103288e-08	9.076375	-0.01890639	-2.8708334	0.97285527	0.0150847435	0.1035	17.0	1785.183560371399
40	-5.1264763	2.329946	-1.2920431	-10.929351	100.0	70.96429	-4.757382	0.69453573	-2.7119088	-6.9583917	82000	-6.6757204e-09	5.2159896	-0.015466029	-0.19992208	0.89030397	0.012240903	0.0975	79.0	1822.9290425777435
41	-3.8508759	1.6464592	-1.4832271	-7.7272635	100.0	73.666664	-4.585045	0.6341235	-1.8415061	-7.421179	84000	2.861023e-09	4.291625	-0.01646536	-1.3885767	0.8780028	0.015016397	0.0955	66.0	1861.086744070053
42	-4.483553	1.6700478	-1.7706889	-8.655195	100.0	72.888885	-3.5729897	0.59588075	-0.773414	-6.6312804	86000	-6.198883e-09	3.1111474	-0.012226319	-0.29077053	0.86501116	0.0034009295	0.07	79.0	1899.3381433486938
43	-3.7713327	1.8629857	-1.5776219	-9.567724	100.0	74.42308	-3.930751	0.4251013	-2.4710085	-7.039129	88000	-7.2717667e-09	3.7108777	-0.015321543	-0.29895473	0.8598424	0.009530002	0.1295	79.0	1937.509438276291
44	-3.972249	1.9267794	-1.1589601	-8.454812	100.0	72.888885	-3.475072	0.46647102	-1.1658858	-6.3511214	90000	7.033348e-09	3.9968164	-0.013089601	-0.19405103	0.85698813	0.007991851	0.066	79.0	1978.616824388504
45	-3.424217	1.0520985	-1.485004	-5.5923195	100.0	71.888885	-3.6719472	0.46499166	-1.7548513	-6.100649	92000	3.1232833e-08	1.639547	-0.013106526	-0.38805103	0.83523655	0.009547309	0.092	79.0	2019.6433537006378
46	-3.8537812	2.3873742	-0.91888046	-10.674502	100.0	68.37931	-3.086987	0.3597639	-1.7075244	-5.4275723	94000	-6.198883e-09	6.033251	-0.022146214	-0.4382167	0.80561864	0.015790574	0.155	60.0	2060.078642129898
47	-4.0091877	2.3266163	-1.6361823	-11.695599	100.0	71.296295	-3.5751402	0.44998157	-2.6481407	-5.6588798	96000	-1.3351441e-08	5.3838778	-0.011814545	-0.5646939	0.8319947	0.009374245	0.0915	79.0	2101.625806093216
48	-3.9375153	1.5430269	-1.7072009	-7.179155	100.0	72.44444	-3.795915	0.66547686	-2.6615658	-6.283085	98000	5.3644182e-09	1.8817395	-0.016274415	-0.13358092	0.79107165	0.009932371	0.085	79.0	2141.397877931595
49	-4.0367613	2.6989045	-1.6758527	-14.605673	100.0	70.28571	-3.5417528	0.563976	-2.2317054	-5.8543124	100000	2.861023e-09	6.5954156	-0.014455119	-0.48823643	0.74301475	0.0036888546	0.071	79.0	2181.998943567276
