Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	vel_crashes	ang_vel_crashes	angle_crashes	fuel_crashes	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-18.086899	8.510634	-4.749944	-40.72177	86.95652173913044	14	1	16	0	87.72727	-22.541136	3.3973615	-11.964654	-34.337177	22000	4.9591065e-08	99.38202	-0.013485218	-31.57869	1.1781944	0.007326318	0.076	79.0	39.32917857170105
11	-15.59466	7.95887	-5.415344	-37.124767	80.95238095238095	8	1	15	0	96.75	-16.86762	3.4183207	-6.607555	-24.621721	24000	-1.9729137e-08	60.009605	-0.021231638	-6.2994194	1.2143291	0.014191506	0.147	79.0	44.28183627128601
12	-17.07893	8.368846	-6.188561	-28.795197	84.21052631578947	4	0	15	0	106.388885	-14.041066	3.5338573	-4.8074884	-19.138346	26000	9.179115e-09	75.44725	-0.018805483	-3.9743729	1.18616	0.0041216267	0.1135	79.0	50.08889651298523
13	-14.326386	5.8335466	-6.842804	-26.669565	61.53846153846154	4	0	7	2	150.5	-13.529651	4.082087	-5.4703846	-19.511463	28000	2.4080277e-08	53.44422	-0.025072837	-3.5590973	1.2366735	0.015209942	0.1495	68.0	53.651387214660645
14	-16.782297	7.6978292	-7.686198	-38.140766	87.5	10	0	12	2	132.06667	-15.307273	3.661879	-5.622232	-25.899406	30000	-7.390976e-09	61.444923	-0.019501183	-2.821972	1.2125769	0.011835919	0.0915	79.0	57.98176383972168
15	-15.9849615	11.846957	-6.146293	-45.418293	58.333333333333336	3	0	6	3	173.72728	-17.160894	8.606852	-5.5634027	-56.320454	32000	1.2278557e-08	154.77527	-0.009405536	-12.851013	1.1779277	0.015933648	0.0715	8.0	61.18266534805298
16	-9.449404	2.5815964	-3.771093	-14.006435	58.82352941176471	3	0	8	2	124.6875	-14.762297	3.7630897	-6.867361	-23.007086	34000	2.1457671e-09	54.227116	-0.017420974	-41.411804	1.2030278	0.004502582	0.136	79.0	65.97218012809753
17	-10.040345	4.7175126	-3.4881456	-22.688972	61.111111111111114	3	0	8	1	116.0	-9.3487015	2.3406003	-4.364557	-15.19205	36000	1.8119811e-08	22.469437	-0.02309372	-1.6866741	1.1731291	0.012185401	0.14	79.0	71.03242182731628
18	-9.060537	3.7866995	-5.3391757	-17.021439	50.0	0	0	3	3	257.0	-7.5708103	2.0066843	-4.146341	-12.831965	38000	-1.4305114e-08	17.985115	-0.011493449	-2.990305	1.2208673	0.015065376	0.2695	13.0	74.28388810157776
19	-8.721067	3.613389	-4.08482	-18.93481	45.0	5	0	6	1	103.0	-9.249151	2.3880236	-4.4655232	-13.307351	40000	-1.9311905e-08	21.774223	-0.017488137	-2.5827827	1.1121823	0.012984676	0.13	79.0	79.71433687210083
20	-7.7504554	2.5189424	-3.496907	-11.321438	52.94117647058824	4	0	3	2	124.3125	-8.208968	1.7907976	-4.141351	-11.99066	42000	-1.8835069e-08	8.121341	-0.018679634	-2.8745027	1.1314355	0.009216669	0.171	79.0	83.6305832862854
21	-7.206301	2.969651	-3.1437027	-14.0994	40.0	4	0	5	0	104.8421	-6.646588	1.5594008	-3.6264842	-10.148083	44000	-1.1444092e-08	8.234122	-0.012948173	-0.33472204	1.084174	0.015331149	0.083	22.0	87.831960439682
22	-6.5834684	2.134541	-3.3323686	-9.727787	41.17647058823529	1	0	4	2	122.5	-6.3245525	1.3490301	-3.569042	-9.605375	46000	-3.552437e-08	5.6421123	-0.019345159	-0.5307288	1.1323813	0.013945667	0.162	79.0	92.09709644317627
23	-6.117979	1.597495	-3.4521925	-9.654165	16.666666666666664	2	0	1	0	112.76471	-5.706225	1.2162403	-3.0370057	-8.720611	48000	1.5497208e-09	2.7798324	-0.013307321	-0.34502554	1.0966958	0.015003439	0.1225	43.0	96.73440217971802
24	-4.5816345	0.9222484	-3.136487	-6.146666	6.666666666666667	0	0	1	0	137.78572	-4.8599815	1.0280421	-2.9617958	-7.9813237	50000	-2.026558e-09	2.1423795	-0.019052068	-1.2803762	1.1380905	0.009519408	0.172	79.0	100.39467167854309
25	-5.524296	1.6415279	-3.7520416	-9.273068	5.88235294117647	0	0	1	0	124.4375	-3.8640368	0.8406386	-2.4178095	-6.292068	52000	6.198883e-09	4.0013127	-0.013869296	-0.8231418	1.1180843	0.01403697	0.1	79.0	104.2191412448883
26	-5.4891453	1.7250307	-3.7712727	-8.946008	6.25	0	0	1	0	128.33333	-4.6674504	0.9906971	-2.929469	-7.3220015	54000	-6.7949295e-09	3.0441387	-0.014775697	-0.051322937	1.1072572	0.010881973	0.077	79.0	108.04797077178955
27	-3.977812	0.71217245	-2.9455795	-5.736491	0.0	0	0	0	0	130.4	-4.6882777	0.9525365	-3.034651	-7.288026	56000	9.179115e-09	2.9112725	-0.014708609	-2.0562935	1.1123875	0.0044553685	0.1105	79.0	111.97850823402405
28	-4.456653	1.1209995	-2.865097	-6.3739333	0.0	0	0	0	0	134.07143	-3.1785913	0.5970206	-2.2047882	-5.413814	58000	-1.1563301e-08	1.7618605	-0.01464377	-0.31858194	1.1081728	0.008617116	0.126	79.0	115.68640685081482
29	-3.929723	0.92400163	-2.5551634	-6.10464	0.0	0	0	0	0	134.57143	-3.7045789	0.69705886	-2.5240645	-5.928511	60000	0.0	1.1996157	-0.012893107	-0.24348617	1.1008502	0.0048308857	0.095	79.0	119.42508697509766
30	-3.9038243	0.75009483	-2.6543927	-5.4698515	0.0	0	0	0	0	133.5	-3.259432	0.6058274	-2.2362056	-5.2129045	62000	-6.9141386e-09	0.60619175	-0.0055464827	-0.016248882	1.1001506	0.015430195	0.2245	9.0	122.86714243888855
31	-4.3821044	1.195397	-3.103236	-7.7533197	0.0	0	0	0	0	134.92857	-3.329704	0.5631268	-2.2384524	-5.093985	64000	5.2452087e-09	1.7566969	-0.0124093555	-0.16687143	1.1009058	0.0044156313	0.058	79.0	126.5305757522583
32	-3.9710195	1.0899378	-2.4804144	-6.435794	0.0	0	0	0	0	134.35715	-3.5446484	0.6280112	-2.5085828	-5.404424	66000	-1.4066696e-08	1.4574571	-0.017221685	-0.116090536	1.0958515	0.0072160275	0.156	79.0	130.17206931114197
33	-3.4968984	0.6428463	-2.4042501	-4.4171524	0.0	0	0	0	0	145.76923	-3.174789	0.56302315	-2.3221176	-4.960041	68000	-9.417534e-09	0.66552556	-0.014343533	-0.1630007	1.0777453	0.0077536507	0.1525	79.0	133.70081615447998
34	-3.9105918	1.021711	-2.3639605	-6.409202	0.0	0	0	0	0	135.42857	-2.8540277	0.46779987	-2.0212128	-4.434003	70000	1.0490417e-08	1.0465939	-0.015536714	-0.13816166	1.0612984	0.007875727	0.072	79.0	137.37640357017517
35	-4.3132167	1.0928353	-3.2825398	-7.380759	0.0	0	0	0	0	133.21428	-3.1113906	0.5249301	-2.308047	-4.75215	72000	6.9141386e-09	1.5293587	-0.0076328637	-0.25103438	1.0732816	0.015335953	0.1735	8.0	141.86712622642517
36	-3.5587146	0.78618276	-2.2726285	-4.985481	0.0	0	0	0	0	141.14285	-3.590668	0.6648219	-2.584664	-5.229563	74000	-3.170967e-08	1.2963187	-0.012864346	-0.5800599	1.0821124	0.0038841	0.112	79.0	146.12249851226807
37	-3.5516315	0.7623557	-2.5981898	-5.0223703	0.0	0	0	0	0	145.3077	-2.8214068	0.43420064	-2.11249	-4.230058	76000	-1.3113022e-08	0.67493796	-0.013378398	-0.009183526	1.0758972	0.009581062	0.093	79.0	149.76429343223572
38	-3.3524816	0.74264723	-2.2079027	-5.1571674	0.0	0	0	0	0	150.07692	-2.8086627	0.44694594	-2.104156	-4.225103	78000	2.6226044e-08	0.6886513	-0.011953067	-0.040129602	1.0443032	0.006201048	0.098	79.0	153.71771788597107
39	-3.1978254	0.47397083	-2.394487	-3.7853801	0.0	0	0	0	0	154.66667	-2.615225	0.41399622	-2.0068946	-4.001505	80000	1.4305114e-08	0.39133814	-0.008923387	-0.026971936	1.0323082	0.0042338828	0.0955	79.0	157.27020621299744
40	-3.2981746	0.67085916	-2.4060776	-4.399936	0.0	0	0	0	0	154.66667	-2.558002	0.43732646	-1.9028143	-3.9498725	82000	8.8214875e-09	0.4677011	-0.014504245	-0.012080133	1.0049436	0.012464035	0.1235	79.0	160.8148992061615
41	-3.0274074	0.19798799	-2.8492496	-3.5536218	0.0	0	0	0	0	155.41667	-2.5240114	0.44921246	-1.8946968	-3.9575965	84000	-2.3841857e-09	0.23218067	-0.012599622	-0.05989659	0.9961286	0.015155098	0.157	29.0	163.57045340538025
42	-3.3010428	0.3861418	-2.7829132	-4.210307	0.0	0	0	0	0	159.08333	-2.2989423	0.39705575	-1.7460805	-3.6790917	86000	-2.3841857e-09	0.27260634	-0.013973954	-0.04830426	0.9668128	0.0066083446	0.0775	79.0	166.4779794216156
43	-3.4686937	0.67858636	-2.7388003	-5.1034107	0.0	0	0	0	0	161.75	-2.5180452	0.48883054	-1.8779503	-3.940321	88000	1.168251e-08	0.56419253	-0.016900234	-0.026945591	0.96950245	0.0014832278	0.0795	79.0	169.3406002521515
44	-3.14602	0.46761853	-2.4793212	-4.0822306	0.0	0	0	0	0	159.33333	-2.653849	0.54083866	-1.9374629	-4.121155	90000	-2.6702882e-08	0.4197902	-0.016239507	-0.10428837	0.96929884	0.0080207065	0.1035	79.0	172.13462805747986
45	-3.4437087	0.49182317	-2.714955	-4.270339	0.0	0	0	0	0	164.66667	-2.3218365	0.4549859	-1.7462405	-3.6924307	92000	-7.152557e-09	0.3898532	-0.014729445	-0.08791414	0.97376114	0.00499293	0.0805	79.0	174.93307399749756
46	-3.3760278	0.3248704	-2.9595466	-4.14291	0.0	0	0	0	0	155.33333	-2.6533463	0.56624514	-1.9258624	-4.043248	94000	2.336502e-08	0.16028439	-0.00916487	-0.01219359	0.9734327	-0.00036722564	0.0335	79.0	177.69558095932007
47	-3.3651683	0.7956838	-2.4538076	-5.4009786	0.0	0	0	0	0	156.75	-2.5451455	0.50459623	-1.9192691	-3.8903182	96000	-8.46386e-09	0.68232244	-0.013645292	-0.003303945	0.98278564	0.006961312	0.0995	79.0	180.5197296142578
48	-3.4818153	0.3869058	-2.775223	-4.0392733	0.0	0	0	0	0	165.58333	-2.5628748	0.48414478	-1.9270058	-3.798738	98000	-6.6757204e-09	0.2422148	-0.015515091	-0.012452811	0.94342005	0.0062934863	0.088	79.0	183.29144597053528
49	-2.9578524	0.3489924	-2.3936312	-3.5497446	0.0	0	0	0	0	161.41667	-2.7384756	0.5343078	-1.9563862	-3.9600537	100000	-1.3828277e-08	0.5660654	-0.014750666	-0.34326234	0.93671554	0.0102940975	0.1115	79.0	186.00054335594177
