Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
23	-12.2581	11.866266	5.8282285	-37.7046	78.57142857142857	73.48148	-13.92062	5.5073557	2.9559755	-38.121685	48000	0.0052970103	58.25249	-0.0019420087	-19.444946	1.1080698	0.016120244	0.0175	3.0	1117.800347328186
24	-10.734822	8.3207035	3.8142407	-29.875	96.55172413793103	71.0	-13.303424	5.23788	1.4296503	-26.712378	50000	-0.00023398006	46.441357	0.0	-23.997744	1.0857452	0.080459	0.0375	0.0	1156.7247722148895
25	-8.619903	8.144713	8.968675	-25.539497	93.10344827586206	71.17857	-11.133659	4.3371367	5.770503	-22.364176	52000	0.01348059	32.734722	0.0	-9.951054	1.112846	0.02038899	0.022	0.0	1195.8943457603455
26	-10.725322	9.443597	7.820626	-28.200897	92.5925925925926	75.61539	-11.072578	4.4566913	4.3338523	-26.1535	54000	0.002904158	42.63724	-0.003592184	-5.3022385	1.1093597	0.015833776	0.019	3.0	1234.9132437705994
27	-6.4783597	10.087544	8.147163	-27.335438	93.10344827586206	70.53571	-11.014588	5.085121	6.8250976	-27.521994	56000	0.012590748	19.456749	0.0	-2.4177036	1.0377382	0.10493331	0.072	0.0	1273.7643389701843
28	-9.078258	11.848702	9.445548	-28.64547	89.28571428571429	72.51852	-12.191803	6.060291	3.6730008	-27.915213	58000	0.005956062	42.33763	0.0	-10.651203	1.0916858	0.038030174	0.0335	0.0	1312.3993291854858
29	-10.684788	9.858786	6.1187086	-28.21833	92.85714285714286	72.03704	-11.542898	6.715103	6.9238305	-28.984503	60000	0.0012690143	52.490196	0.0	-13.24197	1.0889118	0.04213388	0.022	0.0	1351.1170613765717
30	-5.675009	10.154101	7.127447	-27.144855	85.71428571428571	71.703705	-10.2025	5.834224	7.479492	-24.728796	62000	0.0058472496	36.13295	0.0	-7.2081203	1.0507649	0.078942634	0.062	0.0	1389.9010043144226
31	-13.711308	7.4797564	6.1579432	-25.529802	100.0	72.85185	-14.890148	5.658286	3.5671568	-32.171486	64000	0.0026766818	18.998064	-0.0058930777	-6.63997	1.1266658	0.0152133815	0.0785	8.0	1428.5415663719177
32	-7.9139915	10.126538	8.798249	-26.085346	85.18518518518519	74.46154	-12.18955	5.6488256	6.2831197	-29.489914	66000	0.012423286	56.03923	0.0	-24.633766	1.0848738	0.070394866	0.0395	0.0	1467.5055112838745
33	-4.004243	9.187379	8.463883	-27.864023	82.75862068965517	69.14286	-8.975916	5.721292	10.579313	-32.47533	68000	0.0075076846	23.477535	0.0	-6.6307945	1.0460459	0.089589745	0.061	0.0	1506.086280822754
34	-9.582068	10.1271515	6.126512	-28.02969	92.85714285714286	71.59259	-11.471903	7.225146	6.5852776	-33.89054	70000	0.008756528	31.921482	0.0	-10.184402	1.1206312	0.05505333	0.0385	0.0	1544.8430914878845
35	-5.790495	9.708398	7.1884484	-25.197895	85.71428571428571	71.333336	-10.910237	5.655679	3.7839253	-28.944286	72000	0.006520241	26.217726	0.0	-5.3403416	1.0855091	0.09355413	0.0555	0.0	1583.479698419571
36	-3.472961	9.348719	7.947582	-30.058432	86.20689655172413	70.28571	-8.979889	5.9520764	6.3644643	-25.403057	74000	0.0043303454	30.553461	0.0	-6.528385	1.0566437	0.11792933	0.0645	0.0	1622.0186717510223
37	-3.9467397	8.221672	6.538503	-24.158703	89.28571428571429	71.85185	-7.6914344	6.1301484	8.478776	-23.100422	76000	0.017721536	22.12872	0.0	-9.519964	1.0792693	0.07591798	0.051	0.0	1662.7837755680084
38	-8.092042	10.584567	7.744983	-23.462957	81.48148148148148	74.5	-8.912836	5.305813	6.4814715	-21.929516	78000	0.008714581	39.437717	0.0	-22.547958	1.119329	0.052858446	0.036	0.0	1703.386596918106
39	-8.029616	10.074743	6.3308578	-25.348509	89.28571428571429	73.03704	-10.3855915	7.337959	8.088053	-25.970629	80000	0.007947541	24.06867	0.0	-9.127817	1.0779074	0.095632836	0.05	0.0	1743.8506276607513
40	-8.490383	11.20957	7.993679	-27.601187	85.71428571428571	74.0	-10.68406	6.511176	5.141521	-28.064625	82000	0.00414116	36.255238	0.0	-12.36038	1.1105238	0.046508364	0.032	0.0	1784.4850945472717
41	-9.725471	11.1011305	7.1823087	-29.050446	93.10344827586206	71.28571	-12.888853	7.253525	5.950064	-34.7237	84000	0.0045286347	39.278584	0.0	-14.300215	1.0869757	0.111399524	0.0545	0.0	1825.3775095939636
42	-9.08528	10.119074	6.713241	-29.081743	89.28571428571429	72.77778	-11.9294195	6.7585998	7.7535787	-27.884008	86000	0.004835164	31.681187	0.0	-6.8490295	1.101702	0.0576601	0.0345	0.0	1865.3578643798828
43	-5.4488726	9.215941	7.9369597	-23.129498	88.88888888888889	74.03846	-9.334262	6.788282	5.709423	-24.228157	88000	0.004452243	20.551746	0.0	-7.0580816	1.077611	0.07845062	0.0425	0.0	1905.587058544159
44	-8.010304	9.433652	7.453474	-24.944635	100.0	73.22222	-10.833989	6.0676594	7.5598955	-30.1434	90000	0.001152725	34.620575	0.0	-13.559433	1.0514725	0.1547428	0.0615	0.0	1945.6980152130127
45	-4.1880445	8.594094	8.465139	-24.08233	93.10344827586206	70.32143	-9.592923	5.810751	7.8382587	-25.069746	92000	-0.0035826042	21.58207	0.0	-6.4539957	1.0511729	0.11509893	0.069	0.0	1985.9446635246277
46	-4.8693056	10.010531	9.360707	-29.427813	82.14285714285714	72.111115	-9.966281	7.1262054	10.076441	-27.310665	94000	0.0016760598	40.9825	0.0	-8.741993	1.0707011	0.109235324	0.0605	0.0	2026.1530845165253
47	-8.819197	10.288015	7.8807635	-26.468945	88.88888888888889	74.84615	-11.305275	6.731697	8.784287	-31.191244	96000	0.014170831	25.018406	0.0	-6.817463	1.0924603	0.06421504	0.0445	0.0	2065.989611387253
48	-7.164207	9.699587	5.5677404	-25.01132	77.77777777777779	74.11539	-10.845408	6.350285	6.395509	-26.903732	98000	0.0044169943	29.238018	0.0	-5.3330917	1.0874546	0.0911512	0.0485	0.0	2105.364669561386
49	-7.248647	9.651302	8.983234	-28.381586	89.28571428571429	72.74074	-10.543998	6.195299	6.250686	-25.222658	100000	0.007456305	17.326466	0.0	-4.9722853	1.0891672	0.07530003	0.0485	0.0	2145.236944913864
