Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
22	8.509872	1.3448553	11.0091095	4.8630013	25.0	67.745766	8.91393	0.91244197	11.307303	5.1198573	92000	1.0073185e-08	1.5388304	-0.0119383745	-0.13839257	0.8525388	0.009135559	0.0605	79.0	129.46573162078857
23	8.879819	1.1425648	10.9776	6.2876854	13.559322033898304	68.05173	8.647355	0.94008356	12.3603735	5.070721	96000	-1.9073487e-09	1.9824282	-0.009670733	-0.59278095	0.8226166	0.003316459	0.06475	79.0	135.82912135124207
24	9.323308	1.2459217	12.382134	5.9139576	8.771929824561402	71.39286	9.2364025	0.55285853	11.180746	5.56474	100000	-1.192093e-10	1.7784781	-0.010500188	-0.51014495	0.8694914	0.0053351275	0.05975	79.0	142.66494154930115
25	9.117277	1.2533514	11.931098	5.314598	17.543859649122805	70.78571	9.71097	0.93155146	11.98856	4.876682	104000	7.7486035e-09	1.2925766	-0.010815007	-0.2952721	0.8582332	0.0071553374	0.07775	79.0	150.06238079071045
26	9.431728	1.4124591	12.229367	6.2730494	10.344827586206897	69.38596	9.423641	0.9696556	11.889823	6.3967013	108000	2.6464463e-08	2.5940068	-0.017373793	-0.60537016	0.8288115	0.011218625	0.1255	79.0	156.9081747531891
27	10.4071455	1.1138825	12.567156	7.543707	1.8518518518518516	74.37736	9.882939	0.5575962	11.921385	7.7124386	112000	1.4960765e-08	2.0474503	-0.012476055	-1.0544157	0.8494481	0.006306091	0.09825	79.0	163.79106283187866
28	10.459669	1.2243576	12.932809	6.4793854	1.9607843137254901	79.38	10.93983	0.876675	14.373638	8.582178	116000	-5.722046e-09	1.0957133	-0.014789579	-0.2615764	0.8887384	0.013063993	0.14225	79.0	170.05304217338562
29	11.017786	1.1013726	13.008283	8.566567	0.0	80.95918	10.949883	0.8475351	13.29089	8.266791	120000	-1.168251e-08	1.0848343	-0.006010352	-0.37908024	0.87330854	0.0151804825	0.09775	11.0	175.81034994125366
30	11.229738	0.7391903	12.646175	9.5144	0.0	95.68293	11.656058	0.813344	14.166235	8.327088	124000	-1.2874604e-08	0.5662327	-0.0144489	-0.15899646	0.9386725	0.009557562	0.109	79.0	181.17063117027283
31	11.579552	0.7480272	13.035366	9.691711	0.0	103.8421	11.865881	0.5831875	13.272098	9.800613	128000	-1.6242266e-08	0.61645544	-0.012743521	-0.13059518	0.9716938	0.00808947	0.09175	79.0	185.955668926239
32	11.71977	0.7261172	12.874813	9.933091	0.0	105.35135	12.105558	0.53157574	13.55225	10.336055	132000	-2.861023e-09	0.56152976	-0.015103951	-0.082154036	0.9246839	0.012831879	0.09625	79.0	191.12282013893127
33	11.996749	0.603661	13.360016	10.611548	0.0	102.947365	12.290928	0.54553425	13.6756735	10.422608	136000	1.0967255e-08	0.45020065	-0.012966915	-0.11603388	0.92337865	0.0064356932	0.08975	79.0	196.04420018196106
