Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
22	5.864181	2.2385526	10.010921	0.44573793	46.875	62.967743	5.8226824	2.235998	9.483626	-3.0159132	46000	2.6226044e-09	8.230104	-0.012982806	-4.2353277	0.81412935	0.0068563577	0.0615	79.0	82.12608480453491
23	6.431831	2.7752953	9.614225	-3.8230333	42.42424242424242	61.75	6.553098	1.2333027	8.898171	2.720985	48000	7.390976e-09	5.103252	-0.0048317146	-0.88264227	0.7761675	0.016478145	0.179	6.0	86.2338457107544
24	6.222729	2.072086	9.425376	-1.22214	54.54545454545454	61.65625	6.6988907	1.3889399	9.1119	2.5084522	50000	6.6757204e-09	3.963675	-0.016217351	-1.4559507	0.7888273	0.0073172953	0.0645	79.0	97.71676826477051
25	6.495154	1.9364061	10.150624	2.3109307	53.125	62.83871	6.716826	1.3410426	9.484757	1.5850495	52000	6.9141386e-09	4.849685	-0.006630456	-1.0976884	0.78491443	0.017875066	0.23	6.0	101.98447442054749
26	7.473843	1.8260657	10.87399	3.8518395	25.806451612903224	65.9	6.64988	1.0592848	8.580305	3.0845497	54000	-1.0967255e-08	3.7216856	-0.012032757	-1.5869696	0.8232601	0.015378547	0.08	44.0	106.14575600624084
27	8.620901	1.7679448	11.254622	3.4964375	17.24137931034483	69.17857	7.746591	1.2374029	9.581346	3.3122249	56000	-1.1324882e-08	3.9498239	-0.01332136	-1.9798634	0.8638486	0.0047240816	0.0635	79.0	110.16097044944763
28	8.371801	1.6815883	11.287814	4.96143	23.333333333333332	67.586205	9.1459255	1.1176435	11.600642	5.733667	58000	-3.218651e-09	3.074001	-0.014843403	-0.7120857	0.8538044	0.0019164465	0.0775	79.0	114.30591034889221
29	8.72257	2.0133395	11.290598	2.6311839	13.793103448275861	70.21429	8.680007	1.0448465	11.289767	5.5016966	60000	-8.225441e-09	3.1883347	-0.016895765	-0.86700845	0.8455481	0.002970515	0.0695	79.0	118.2492778301239
30	9.25506	1.2538203	11.501182	6.0823216	6.896551724137931	71.25	9.129891	1.072886	10.719309	4.91258	62000	7.629395e-09	1.3944651	-0.010662944	-0.50194204	0.86998856	0.009241052	0.061	79.0	177.05340242385864
31	9.280312	1.3567092	11.622532	5.6688266	10.714285714285714	73.92593	9.664625	0.8054183	11.311453	6.339182	64000	1.1324882e-08	1.4555207	-0.016829658	-0.38760352	0.8600399	0.0073566353	0.084	79.0	183.01860547065735
